location,temperature,rainfall,humidity,pressure,soil_moisture,elevation
Dehradun,25.1,3.8,68,1006.3,0.189,556.0
Dehradun,24.0,1.9,71,1007.5,0.219,556.0
Dehradun,22.8,6.7,77,1008.9,0.265,556.0
Dehradun,23.0,2.2,76,1008.5,0.253,556.0
Dehradun,25.1,0.0,62,1006.2,0.207,556.0
Dehradun,25.7,0.5,62,1004.8,0.182,556.0
Dehradun,25.9,6.8,62,1004.3,0.183,556.0
Dehradun,24.3,0.5,71,1004.2,0.166,556.0
Dehradun,24.8,0.2,69,1003.9,0.154,556.0
Dehradun,26.0,0.3,66,1003.3,0.143,556.0
Dehradun,27.1,0.0,65,1002.6,0.132,556.0
Dehradun,29.0,0.0,59,1002.3,0.121,556.0
Dehradun,29.7,0.0,60,1001.7,0.116,556.0
Dehradun,28.8,0.7,67,1001.5,0.12,556.0
Dehradun,28.1,4.1,71,1000.5,0.13,556.0
Dehradun,27.6,2.1,74,1001.8,0.139,556.0
Dehradun,28.5,0.7,67,1002.1,0.139,556.0
Dehradun,28.1,1.7,68,1000.0,0.147,556.0
Dehradun,28.9,1.1,66,998.5,0.143,556.0
Dehradun,27.8,1.5,73,998.2,0.148,556.0
Dehradun,28.4,2.1,73,998.9,0.161,556.0
Dehradun,28.3,2.6,74,1001.2,0.155,556.0
Dehradun,27.8,3.6,74,1001.7,0.18,556.0
Dehradun,26.2,2.0,80,1001.5,0.216,556.0
Dehradun,27.5,0.2,73,1001.7,0.206,556.0
Dehradun,27.4,7.9,79,1004.5,0.216,556.0
Dehradun,27.0,1.3,79,1004.3,0.208,556.0
Dehradun,26.9,2.2,81,1000.9,0.217,556.0
Dehradun,27.4,1.7,75,1000.0,0.22,556.0
Dehradun,28.8,0.1,69,998.7,0.2,556.0
Dehradun,29.1,2.9,73,999.2,0.194,556.0
Dehradun,26.7,5.6,84,1002.5,0.243,556.0
Dehradun,27.2,3.4,76,1003.2,0.253,556.0
Dehradun,27.0,5.4,84,1001.4,0.263,556.0
Dehradun,27.6,3.5,82,999.1,0.258,556.0
Dehradun,27.1,37.9,86,999.6,0.288,556.0
Dehradun,26.5,26.2,84,1000.0,0.401,556.0
Dehradun,25.5,0.8,83,999.7,0.379,556.0
Dehradun,26.8,2.6,79,1000.2,0.343,556.0
Dehradun,25.5,25.9,86,1003.3,0.345,556.0
Dehradun,25.7,14.1,86,1003.5,0.403,556.0
Dehradun,27.0,3.5,83,998.8,0.389,556.0
Dehradun,26.4,6.1,88,997.2,0.401,556.0
Dehradun,25.9,8.8,87,998.2,0.407,556.0
Dehradun,25.8,3.7,83,999.5,0.38,556.0
Dehradun,27.4,0.6,77,999.3,0.337,556.0
Dehradun,27.1,10.7,82,1001.5,0.344,556.0
Dehradun,26.3,6.2,84,1002.7,0.348,556.0
Dehradun,26.8,3.3,82,1001.6,0.356,556.0
Dehradun,26.8,4.4,85,1002.6,0.355,556.0
Dehradun,26.8,13.6,87,1002.5,0.381,556.0
Dehradun,26.8,9.5,86,999.5,0.398,556.0
Dehradun,25.1,12.3,91,999.2,0.415,556.0
Dehradun,24.5,1.4,85,1003.0,0.398,556.0
Dehradun,24.3,0.3,85,1002.6,0.373,556.0
Dehradun,25.6,1.9,81,1002.8,0.353,556.0
Dehradun,26.2,3.7,82,1006.5,0.337,556.0
Dehradun,26.2,2.0,85,1007.6,0.322,556.0
Dehradun,27.1,2.9,82,1006.3,0.337,556.0
Dehradun,26.5,11.1,87,1002.7,0.395,556.0
Dehradun,26.0,12.2,93,1001.4,0.4,556.0
Dehradun,25.2,126.1,92,1003.2,0.43,556.0
Dehradun,24.7,26.8,91,1004.3,0.422,556.0
Dehradun,25.7,13.1,90,1003.3,0.416,556.0
Dehradun,25.6,6.1,92,1002.6,0.417,556.0
Dehradun,26.1,5.1,90,999.5,0.405,556.0
Dehradun,26.5,4.7,90,996.3,0.409,556.0
Dehradun,28.3,0.1,80,994.5,0.381,556.0
Dehradun,28.5,1.1,81,997.7,0.366,556.0
Dehradun,28.7,0.6,77,1001.3,0.348,556.0
Dehradun,26.7,3.2,86,1003.0,0.366,556.0
Dehradun,27.8,15.7,82,999.6,0.374,556.0
Dehradun,25.8,22.2,94,1000.0,0.421,556.0
Dehradun,25.5,52.0,93,1001.6,0.432,556.0
Dehradun,26.2,22.2,89,1000.0,0.423,556.0
Dehradun,25.6,61.3,94,999.2,0.428,556.0
Dehradun,25.3,26.0,92,999.6,0.415,556.0
Dehradun,26.1,1.7,88,999.0,0.393,556.0
Dehradun,26.4,9.1,86,999.3,0.398,556.0
Dehradun,26.5,7.0,85,1000.2,0.405,556.0
Dehradun,26.5,4.8,86,1000.3,0.399,556.0
Dehradun,26.2,11.2,90,1000.3,0.419,556.0
Dehradun,24.3,18.3,96,1001.1,0.429,556.0
Dehradun,24.7,6.1,87,1004.0,0.411,556.0
Dehradun,25.0,3.5,83,1005.1,0.398,556.0
Dehradun,25.4,4.8,84,1004.2,0.377,556.0
Dehradun,25.8,3.6,88,1003.0,0.396,556.0
Dehradun,25.9,6.5,86,1003.5,0.39,556.0
Dehradun,26.1,1.8,86,1005.2,0.383,556.0
Dehradun,26.5,9.7,86,1005.2,0.396,556.0
Dehradun,25.1,19.7,90,1004.5,0.416,556.0
Dehradun,25.2,2.3,86,1003.1,0.398,556.0
Dehradun,26.4,0.1,81,1002.9,0.377,556.0
Dehradun,25.2,4.4,86,1004.4,0.377,556.0
Dehradun,25.5,2.4,85,1005.7,0.365,556.0
Dehradun,26.0,0.3,83,1006.9,0.339,556.0
Dehradun,26.7,1.2,84,1008.4,0.327,556.0
Dehradun,25.8,3.9,87,1009.8,0.372,556.0
Dehradun,26.2,2.1,83,1007.8,0.355,556.0
Dehradun,25.3,2.5,87,1005.5,0.369,556.0
Dehradun,25.2,3.7,87,1004.9,0.369,556.0
Dehradun,25.8,1.4,84,1005.3,0.351,556.0
Dehradun,26.0,0.6,85,1005.8,0.327,556.0
Dehradun,26.4,0.2,81,1004.7,0.303,556.0
Dehradun,26.4,0.0,80,1002.6,0.283,556.0
Dehradun,26.3,0.2,80,1004.4,0.271,556.0
Dehradun,26.3,0.7,82,1006.8,0.262,556.0
Dehradun,25.4,4.6,87,1006.5,0.295,556.0
Dehradun,25.8,1.2,84,1005.3,0.307,556.0
Dehradun,26.2,3.5,83,1004.7,0.303,556.0
Dehradun,26.1,2.8,85,1003.9,0.315,556.0
Dehradun,26.7,0.4,79,1002.8,0.297,556.0
Dehradun,26.4,0.5,78,1002.4,0.276,556.0
Dehradun,26.4,0.3,80,1003.6,0.259,556.0
Dehradun,26.8,0.0,74,1002.2,0.243,556.0
Dehradun,27.4,0.0,73,1001.8,0.232,556.0
Dehradun,26.0,7.1,81,1002.8,0.24,556.0
Dehradun,25.1,2.0,86,1003.1,0.216,556.0
Dehradun,24.9,0.8,85,1004.3,0.225,556.0
Dehradun,25.2,0.0,80,1002.8,0.214,556.0
Dehradun,24.6,0.0,73,1003.8,0.2,556.0
Dehradun,24.7,0.0,69,1006.2,0.186,556.0
Dehradun,24.9,0.0,67,1006.8,0.176,556.0
Dehradun,24.4,0.0,66,1005.9,0.172,556.0
Dehradun,24.8,0.0,68,1005.0,0.165,556.0
Dehradun,24.6,0.0,71,1004.9,0.162,556.0
Dehradun,24.3,0.0,74,1006.1,0.16,556.0
Dehradun,24.3,0.0,69,1007.1,0.155,556.0
Dehradun,24.4,0.0,68,1007.5,0.152,556.0
Dehradun,24.8,0.0,64,1006.9,0.151,556.0
Dehradun,24.4,0.0,63,1008.0,0.154,556.0
Dehradun,23.7,0.0,64,1009.8,0.152,556.0
Dehradun,23.6,0.0,65,1010.1,0.152,556.0
Dehradun,23.5,0.0,67,1010.4,0.156,556.0
Dehradun,23.5,0.0,66,1008.6,0.161,556.0
Dehradun,23.7,0.0,69,1006.9,0.157,556.0
Dehradun,23.4,0.0,72,1006.4,0.162,556.0
Dehradun,23.1,0.0,72,1007.9,0.161,556.0
Dehradun,23.1,0.0,72,1008.6,0.155,556.0
Dehradun,23.0,0.0,67,1008.6,0.146,556.0
Dehradun,22.1,0.0,64,1008.8,0.149,556.0
Dehradun,22.2,0.0,65,1009.1,0.152,556.0
Dehradun,22.1,0.0,66,1008.7,0.161,556.0
Dehradun,22.0,0.0,64,1008.1,0.157,556.0
Dehradun,21.1,0.0,66,1008.9,0.163,556.0
Dehradun,20.9,0.0,58,1009.5,0.174,556.0
Dehradun,20.8,0.0,57,1008.5,0.182,556.0
Dehradun,20.3,0.0,56,1008.4,0.179,556.0
Dehradun,19.2,0.0,67,1009.7,0.185,556.0
Dehradun,19.4,0.0,58,1011.7,0.178,556.0
Dehradun,19.3,0.0,54,1012.4,0.184,556.0
Dehradun,19.1,0.0,56,1012.1,0.2,556.0
Dehradun,18.8,0.0,61,1013.5,0.219,556.0
Dehradun,18.6,0.0,59,1014.5,0.241,556.0
Dehradun,19.1,0.0,63,1013.5,0.242,556.0
Dehradun,20.3,0.0,67,1013.1,0.236,556.0
Dehradun,20.0,0.0,72,1013.7,0.25,556.0
Dehradun,19.1,0.0,76,1014.7,0.241,556.0
Dehradun,18.4,0.0,73,1014.1,0.252,556.0
Dehradun,18.2,0.0,70,1012.7,0.26,556.0
Dehradun,18.2,0.0,68,1015.0,0.266,556.0
Dehradun,17.6,0.0,64,1017.1,0.273,556.0
Dehradun,17.6,0.0,64,1017.9,0.289,556.0
Dehradun,17.9,0.0,68,1019.0,0.288,556.0
Dehradun,17.8,0.0,71,1017.0,0.286,556.0
Dehradun,18.3,0.0,73,1016.9,0.274,556.0
Dehradun,17.3,0.0,68,1018.8,0.273,556.0
Dehradun,17.6,0.0,61,1019.4,0.258,556.0
Dehradun,16.5,0.0,75,1017.3,0.266,556.0
Dehradun,17.2,0.0,73,1015.7,0.263,556.0
Dehradun,16.8,3.6,68,1016.4,0.273,556.0
Dehradun,14.9,1.1,78,1017.8,0.293,556.0
Dehradun,15.5,0.0,69,1014.0,0.283,556.0
Dehradun,14.4,0.0,76,1014.0,0.267,556.0
Dehradun,13.4,0.0,77,1014.6,0.253,556.0
Dehradun,14.1,0.0,63,1014.7,0.25,556.0
Dehradun,12.7,0.0,70,1014.8,0.253,556.0
Dehradun,14.4,0.0,68,1016.1,0.255,556.0
Dehradun,13.6,0.0,72,1017.2,0.257,556.0
Dehradun,15.0,0.0,69,1017.1,0.259,556.0
Dehradun,14.9,0.9,69,1017.9,0.266,556.0
Dehradun,13.8,0.4,72,1019.6,0.273,556.0
Dehradun,14.9,0.0,61,1019.8,0.273,556.0
Dehradun,15.8,0.0,60,1018.2,0.266,556.0
Dehradun,14.5,0.0,71,1017.8,0.263,556.0
Dehradun,15.6,0.0,70,1016.9,0.258,556.0
Dehradun,15.0,0.0,76,1017.6,0.255,556.0
Dehradun,15.5,0.0,78,1014.6,0.247,556.0
Dehradun,14.3,0.0,83,1015.1,0.245,556.0
Dehradun,14.2,0.0,77,1014.0,0.241,556.0
Dehradun,16.7,0.0,59,1015.1,0.238,556.0
Dehradun,16.1,0.0,63,1016.4,0.238,556.0
Dehradun,16.1,0.0,65,1016.9,0.232,556.0
Dehradun,15.3,0.0,70,1017.2,0.233,556.0
Dehradun,16.4,0.0,69,1015.0,0.236,556.0
Dehradun,16.0,0.0,63,1015.1,0.232,556.0
Dehradun,16.3,0.9,62,1015.1,0.232,556.0
Dehradun,13.5,2.4,78,1016.2,0.26,556.0
Dehradun,12.0,0.0,80,1014.6,0.253,556.0
Dehradun,11.4,0.0,79,1016.1,0.248,556.0
Dehradun,10.8,0.0,69,1018.6,0.243,556.0
Dehradun,10.2,0.0,69,1019.8,0.24,556.0
Dehradun,9.7,0.0,66,1017.7,0.248,556.0
Dehradun,10.1,0.0,68,1017.2,0.252,556.0
Dehradun,11.4,0.0,62,1017.6,0.256,556.0
Dehradun,12.1,0.0,73,1018.0,0.258,556.0
Dehradun,11.3,0.0,80,1016.8,0.262,556.0
Dehradun,13.1,0.0,70,1015.5,0.262,556.0
Dehradun,12.4,0.0,64,1014.8,0.259,556.0
Dehradun,11.2,0.0,57,1015.5,0.253,556.0
Dehradun,11.8,0.0,56,1015.7,0.251,556.0
Dehradun,12.9,0.0,60,1015.3,0.246,556.0
Dehradun,11.4,4.2,61,1013.8,0.256,556.0
Dehradun,9.8,0.7,79,1016.7,0.297,556.0
Dehradun,10.9,0.0,71,1016.5,0.288,556.0
Dehradun,9.6,0.0,76,1018.2,0.279,556.0
Dehradun,11.9,0.0,60,1017.2,0.271,556.0
Dehradun,11.3,0.0,61,1017.8,0.274,556.0
Dehradun,13.2,0.4,55,1016.6,0.275,556.0
Dehradun,13.7,1.5,71,1015.7,0.282,556.0
Dehradun,15.3,4.1,77,1017.2,0.292,556.0
Dehradun,14.4,2.6,78,1016.7,0.367,556.0
Dehradun,13.4,1.5,84,1015.8,0.37,556.0
Dehradun,13.1,0.0,76,1013.9,0.344,556.0
Dehradun,14.8,0.0,57,1014.5,0.335,556.0
Dehradun,14.4,0.0,68,1014.4,0.321,556.0
Dehradun,12.9,0.0,78,1014.2,0.315,556.0
Dehradun,10.8,0.0,80,1015.2,0.309,556.0
Dehradun,9.5,0.0,82,1015.6,0.303,556.0
Dehradun,9.3,0.0,90,1015.4,0.296,556.0
Dehradun,10.6,0.0,82,1016.0,0.292,556.0
Dehradun,11.0,0.0,80,1014.7,0.295,556.0
Dehradun,11.3,0.0,88,1012.5,0.291,556.0
Dehradun,10.6,0.0,88,1017.5,0.289,556.0
Dehradun,12.4,0.0,71,1016.0,0.282,556.0
Dehradun,13.7,0.0,68,1012.8,0.271,556.0
Dehradun,12.8,0.0,72,1012.4,0.263,556.0
Dehradun,11.9,0.0,73,1012.6,0.269,556.0
Dehradun,12.1,0.0,81,1015.3,0.279,556.0
Dehradun,12.7,0.0,71,1013.6,0.281,556.0
Dehradun,11.8,0.0,79,1016.0,0.289,556.0
Dehradun,10.8,0.0,78,1017.1,0.292,556.0
Dehradun,10.4,0.0,82,1016.7,0.284,556.0
Dehradun,11.1,0.0,74,1016.5,0.271,556.0
Dehradun,9.6,0.0,78,1018.0,0.261,556.0
Dehradun,10.3,0.0,75,1017.3,0.253,556.0
Dehradun,10.4,0.0,74,1015.5,0.246,556.0
Dehradun,10.7,0.0,76,1017.9,0.245,556.0
Dehradun,12.2,0.0,74,1018.8,0.239,556.0
Dehradun,13.2,0.0,68,1017.4,0.24,556.0
Dehradun,13.9,0.2,55,1017.6,0.239,556.0
Dehradun,12.9,3.5,68,1017.7,0.25,556.0
Dehradun,10.8,0.0,66,1017.7,0.284,556.0
Dehradun,10.9,0.0,63,1017.0,0.262,556.0
Dehradun,14.1,0.0,58,1017.0,0.246,556.0
Dehradun,14.2,0.0,71,1016.8,0.233,556.0
Dehradun,14.6,0.0,77,1014.2,0.222,556.0
Dehradun,14.5,0.0,70,1013.7,0.208,556.0
Dehradun,15.2,0.0,73,1013.9,0.196,556.0
Dehradun,14.8,0.0,80,1015.1,0.181,556.0
Dehradun,15.8,0.2,83,1015.3,0.171,556.0
Dehradun,15.5,0.4,81,1014.5,0.172,556.0
Dehradun,15.5,0.0,74,1013.0,0.172,556.0
Dehradun,14.9,0.0,60,1013.2,0.164,556.0
Dehradun,15.8,0.0,58,1014.9,0.158,556.0
Dehradun,15.5,0.0,61,1018.0,0.15,556.0
Dehradun,16.4,0.0,61,1019.6,0.143,556.0
Dehradun,16.6,0.0,68,1018.3,0.145,556.0
Dehradun,16.9,0.0,73,1016.3,0.144,556.0
Dehradun,17.7,0.0,75,1014.2,0.14,556.0
Dehradun,18.5,0.0,70,1012.6,0.134,556.0
Dehradun,19.4,0.0,49,1011.0,0.137,556.0
Dehradun,20.1,0.0,46,1008.9,0.134,556.0
Dehradun,20.4,0.1,47,1007.2,0.129,556.0
Dehradun,19.0,1.1,64,1008.8,0.137,556.0
Dehradun,17.7,0.0,47,1011.4,0.125,556.0
Dehradun,16.3,0.0,47,1013.7,0.132,556.0
Dehradun,16.8,0.0,58,1012.2,0.146,556.0
Dehradun,18.4,0.0,53,1011.8,0.152,556.0
Dehradun,18.3,0.0,49,1012.1,0.143,556.0
Dehradun,19.0,0.0,44,1009.9,0.154,556.0
Dehradun,18.6,0.0,51,1010.0,0.153,556.0
Dehradun,20.7,0.6,53,1011.5,0.148,556.0
Dehradun,19.0,2.0,63,1013.5,0.156,556.0
Dehradun,19.8,0.0,54,1012.9,0.144,556.0
Dehradun,19.6,0.0,55,1012.7,0.14,556.0
Dehradun,20.5,0.0,47,1014.3,0.132,556.0
Dehradun,18.4,0.2,58,1017.1,0.128,556.0
Dehradun,20.0,0.0,52,1014.9,0.129,556.0
Dehradun,19.4,0.0,58,1012.3,0.129,556.0
Dehradun,20.0,0.0,57,1011.3,0.128,556.0
Dehradun,20.1,0.0,53,1011.2,0.132,556.0
Dehradun,20.4,0.0,50,1010.6,0.137,556.0
Dehradun,20.9,0.0,48,1011.3,0.141,556.0
Dehradun,21.0,0.0,51,1009.9,0.147,556.0
Dehradun,20.8,0.0,55,1008.4,0.16,556.0
Dehradun,20.5,0.0,58,1009.8,0.171,556.0
Dehradun,20.1,0.0,55,1013.7,0.172,556.0
Dehradun,19.7,0.0,52,1014.3,0.17,556.0
Dehradun,19.1,0.0,47,1013.5,0.163,556.0
Dehradun,18.9,0.0,53,1012.1,0.173,556.0
Dehradun,20.5,0.0,53,1010.4,0.187,556.0
Dehradun,21.7,0.0,59,1009.6,0.181,556.0
Dehradun,22.5,0.0,61,1007.7,0.182,556.0
Dehradun,24.0,0.0,50,1005.0,0.169,556.0
Dehradun,24.2,0.0,45,999.8,0.156,556.0
Dehradun,20.6,0.0,41,1000.1,0.145,556.0
Dehradun,19.5,0.0,38,1002.0,0.137,556.0
Dehradun,18.9,0.0,32,1006.6,0.129,556.0
Dehradun,19.3,0.0,34,1009.1,0.124,556.0
Dehradun,23.5,0.1,36,1009.2,0.119,556.0
Dehradun,24.5,0.0,35,1009.3,0.114,556.0
Dehradun,25.4,0.1,35,1008.9,0.113,556.0
Dehradun,22.3,0.0,44,1010.4,0.111,556.0
Dehradun,22.3,0.0,43,1008.7,0.108,556.0
Dehradun,21.8,0.0,33,1009.8,0.112,556.0
Dehradun,22.8,0.0,30,1011.0,0.115,556.0
Dehradun,23.7,0.0,31,1011.2,0.119,556.0
Dehradun,22.6,0.0,40,1012.0,0.124,556.0
Dehradun,24.3,0.0,34,1009.1,0.12,556.0
Dehradun,25.4,0.0,32,1007.9,0.118,556.0
Dehradun,25.5,0.0,32,1007.4,0.111,556.0
Dehradun,26.3,1.9,38,1008.1,0.112,556.0
Dehradun,21.8,0.9,49,1012.0,0.124,556.0
Dehradun,21.9,0.0,48,1010.9,0.117,556.0
Dehradun,23.7,0.0,36,1006.6,0.11,556.0
Dehradun,22.2,0.5,40,1008.2,0.111,556.0
Dehradun,21.2,7.1,51,1010.4,0.126,556.0
Dehradun,18.8,3.4,62,1012.8,0.158,556.0
Dehradun,19.0,4.1,62,1011.1,0.192,556.0
Dehradun,20.4,0.0,54,1010.1,0.229,556.0
Dehradun,23.4,0.0,42,1009.5,0.188,556.0
Dehradun,24.9,0.0,41,1007.7,0.163,556.0
Dehradun,25.9,0.0,39,1007.4,0.144,556.0
Dehradun,27.6,0.0,34,1007.6,0.13,556.0
Dehradun,26.5,0.0,40,1008.4,0.123,556.0
Dehradun,27.1,0.0,38,1008.2,0.112,556.0
Dehradun,25.6,0.0,49,1008.8,0.109,556.0
Dehradun,25.7,0.0,49,1008.6,0.111,556.0
Dehradun,25.0,0.4,57,1007.1,0.118,556.0
Dehradun,26.2,0.6,55,1006.6,0.122,556.0
Dehradun,24.7,1.6,58,1007.8,0.129,556.0
Dehradun,24.2,10.1,68,1010.0,0.188,556.0
Dehradun,23.2,0.8,62,1010.8,0.158,556.0
Dehradun,24.4,0.7,53,1008.9,0.146,556.0
Dehradun,24.3,0.9,57,1007.3,0.137,556.0
Dehradun,24.3,0.2,60,1006.2,0.129,556.0
Dehradun,24.6,0.6,61,1004.7,0.126,556.0
Dehradun,23.4,5.1,66,1003.6,0.168,556.0
Dehradun,20.5,4.0,77,1005.6,0.264,556.0
Dehradun,23.3,0.0,58,1004.6,0.223,556.0
Dehradun,24.7,0.0,55,1006.1,0.194,556.0
Dehradun,26.1,0.0,46,1006.7,0.168,556.0
Dehradun,28.5,0.0,41,1006.3,0.148,556.0
Dehradun,25.0,0.3,68,1007.0,0.136,556.0
Dehradun,20.7,46.5,91,1004.6,0.273,556.0
Dehradun,20.3,12.9,88,1004.0,0.386,556.0
Dehradun,22.6,0.0,78,1006.5,0.323,556.0
Dehradun,24.7,0.0,62,1004.7,0.279,556.0
Dehradun,24.7,0.0,63,1005.6,0.254,556.0
Dehradun,25.3,0.0,59,1004.3,0.227,556.0
Dehradun,26.6,0.0,44,1001.2,0.198,556.0
Dehradun,26.4,0.0,53,1000.5,0.177,556.0
Dehradun,27.3,0.0,62,1002.0,0.163,556.0
Dehradun,26.8,0.0,71,1003.6,0.152,556.0
Dehradun,26.2,4.8,76,1005.4,0.176,556.0
Dehradun,26.0,1.7,74,1003.9,0.167,556.0
Dehradun,26.7,2.0,66,1001.8,0.166,556.0
Dehradun,24.6,3.4,73,1004.4,0.179,556.0
Dehradun,25.2,0.0,68,1005.8,0.154,556.0
Dehradun,26.3,0.0,61,1006.7,0.141,556.0
Dehradun,27.0,0.0,56,1005.6,0.132,556.0
Dehradun,27.4,0.0,58,1005.0,0.127,556.0
Dehradun,28.0,0.0,58,1003.5,0.119,556.0
Dehradun,28.4,0.0,59,1001.2,0.118,556.0
Dehradun,30.6,0.0,56,998.5,0.114,556.0
Dehradun,29.3,8.8,67,999.1,0.127,556.0
Dehradun,25.4,23.1,84,1000.4,0.314,556.0
Dehradun,26.2,5.0,79,999.7,0.299,556.0
Dehradun,25.5,3.4,80,1001.7,0.266,556.0
Dehradun,26.5,2.8,75,1000.8,0.242,556.0
Dehradun,26.5,0.6,74,998.1,0.224,556.0
Dehradun,27.0,2.5,74,995.8,0.207,556.0
Dehradun,25.0,11.6,83,1000.1,0.297,556.0
Dehradun,25.5,1.7,81,1001.5,0.326,556.0
Dehradun,23.8,15.9,85,1002.5,0.35,556.0
Dehradun,23.5,88.9,88,1002.4,0.408,556.0
Dehradun,25.0,11.4,79,1002.8,0.403,556.0
Dehradun,26.3,0.0,77,1002.4,0.365,556.0
Dehradun,27.3,0.0,73,1002.0,0.338,556.0
Dehradun,27.5,0.7,75,1003.2,0.319,556.0
Dehradun,26.0,2.1,80,1002.8,0.317,556.0
Dehradun,26.5,3.8,77,1001.7,0.305,556.0
Dehradun,26.3,0.0,78,1004.1,0.28,556.0
Dehradun,27.4,0.3,74,1006.0,0.264,556.0
Dehradun,27.3,0.8,78,1004.0,0.265,556.0
Dehradun,28.5,0.3,67,999.6,0.251,556.0
Dehradun,29.9,0.0,60,996.7,0.236,556.0
Dehradun,29.2,0.0,69,996.4,0.224,556.0
Dehradun,28.8,2.0,68,998.6,0.212,556.0
Dehradun,27.0,1.3,77,1001.8,0.202,556.0
Dehradun,27.5,1.7,76,1003.1,0.193,556.0
Dehradun,28.0,0.3,73,1003.0,0.185,556.0
Dehradun,28.9,0.8,71,1000.6,0.177,556.0
Dehradun,29.5,0.0,64,999.6,0.166,556.0
Dehradun,28.5,3.8,73,1001.3,0.171,556.0
Dehradun,27.5,1.1,78,1002.8,0.164,556.0
Dehradun,27.7,10.2,79,1002.5,0.213,556.0
Dehradun,26.6,13.6,85,1004.7,0.291,556.0
Dehradun,26.4,3.7,83,1006.0,0.339,556.0
Dehradun,26.3,1.5,79,1005.0,0.322,556.0
Dehradun,26.2,1.8,79,1004.3,0.304,556.0
Dehradun,26.5,0.5,80,1005.3,0.296,556.0
Dehradun,27.4,4.7,80,1006.0,0.303,556.0
Dehradun,27.3,10.6,84,1002.3,0.331,556.0
Dehradun,24.9,29.7,95,1000.4,0.404,556.0
Dehradun,24.0,41.5,95,1000.1,0.429,556.0
Dehradun,24.3,11.4,93,999.8,0.427,556.0
Dehradun,25.8,1.6,87,998.4,0.402,556.0
Dehradun,25.5,8.1,88,998.5,0.407,556.0
Dehradun,27.1,0.2,81,999.5,0.378,556.0
Dehradun,27.8,0.1,77,1000.3,0.371,556.0
Dehradun,27.8,3.9,79,999.7,0.373,556.0
Dehradun,25.9,15.5,88,998.4,0.42,556.0
Dehradun,25.8,25.7,90,996.6,0.424,556.0
Dehradun,24.4,15.8,96,998.3,0.428,556.0
Dehradun,25.3,3.8,88,998.8,0.408,556.0
Dehradun,26.2,3.5,85,1000.4,0.407,556.0
Dehradun,26.6,5.5,82,1000.5,0.397,556.0
Dehradun,26.4,2.8,84,998.6,0.394,556.0
Dehradun,26.1,7.1,89,1000.7,0.403,556.0
Dehradun,26.5,17.2,86,1001.8,0.394,556.0
Dehradun,25.6,20.4,91,1002.4,0.428,556.0
Dehradun,25.1,9.5,88,1001.7,0.421,556.0
Dehradun,27.2,4.0,79,1001.6,0.382,556.0
Dehradun,26.7,16.9,84,1003.7,0.385,556.0
Dehradun,26.2,6.8,86,1004.8,0.368,556.0
Dehradun,25.6,5.3,88,1004.5,0.401,556.0
Dehradun,26.1,2.0,86,1002.1,0.384,556.0
Dehradun,26.4,1.6,84,1002.6,0.362,556.0
Dehradun,25.9,6.7,88,1004.0,0.371,556.0
Dehradun,25.6,8.6,90,1001.8,0.391,556.0
Dehradun,25.1,6.3,91,1000.5,0.393,556.0
Dehradun,25.9,1.3,83,1002.3,0.366,556.0
Dehradun,26.3,0.3,81,1005.0,0.335,556.0
Dehradun,27.0,0.0,79,1004.1,0.311,556.0
Dehradun,26.7,5.6,84,1002.9,0.315,556.0
Dehradun,25.8,7.3,89,1003.1,0.343,556.0
Dehradun,24.5,7.7,93,1006.4,0.41,556.0
Dehradun,25.1,3.0,89,1007.7,0.405,556.0
Dehradun,25.3,3.2,87,1006.1,0.398,556.0
Dehradun,26.4,5.5,85,1003.4,0.381,556.0
Dehradun,25.6,13.6,91,1002.1,0.413,556.0
Dehradun,25.8,23.5,93,999.4,0.43,556.0
Dehradun,25.9,10.4,91,999.3,0.425,556.0
Dehradun,25.6,21.5,88,1002.5,0.427,556.0
Dehradun,24.1,14.2,93,1003.6,0.423,556.0
Dehradun,25.3,6.3,84,1004.6,0.408,556.0
Dehradun,24.9,1.4,84,1008.0,0.396,556.0
Dehradun,25.2,2.7,85,1009.4,0.378,556.0
Dehradun,24.2,6.7,89,1008.2,0.389,556.0
Dehradun,25.9,0.0,80,1005.8,0.372,556.0
Dehradun,25.5,1.7,85,1004.5,0.355,556.0
Dehradun,24.8,1.9,88,1004.2,0.352,556.0
Dehradun,26.0,0.3,81,1004.5,0.333,556.0
Dehradun,26.9,3.8,81,1006.6,0.316,556.0
Dehradun,25.3,13.5,86,1008.3,0.393,556.0
Dehradun,25.3,2.0,84,1006.9,0.353,556.0
Dehradun,25.5,3.4,85,1006.0,0.37,556.0
Dehradun,25.5,4.1,84,1005.9,0.37,556.0
Dehradun,25.1,3.9,86,1005.6,0.378,556.0
Dehradun,25.5,0.5,81,1003.3,0.38,556.0
Dehradun,26.3,4.7,81,1004.2,0.362,556.0
Dehradun,25.8,0.1,74,1006.0,0.374,556.0
Dehradun,26.0,6.8,78,1006.2,0.362,556.0
Dehradun,25.6,7.4,84,1004.2,0.391,556.0
Dehradun,25.8,0.5,79,1004.6,0.376,556.0
Dehradun,25.8,0.3,81,1007.2,0.348,556.0
Dehradun,26.0,4.7,86,1008.5,0.355,556.0
Dehradun,25.3,7.1,88,1007.6,0.391,556.0
Dehradun,24.7,1.9,86,1006.8,0.393,556.0
Dehradun,23.9,8.4,90,1006.8,0.393,556.0
Dehradun,24.0,5.4,86,1008.9,0.419,556.0
