event_name,date,latitude,longitude,rainfall_mm,antecedent_7day_mm,temp_max_c,temp_min_c,humidity_pct,wind_speed_kmh,precipitation_hours,evapotranspiration_mm,soil_moisture,elevation_m,river_discharge_m3s,flood_nearby,landslide_occurred
SAFE_30.73_76.78_2026-05-19,2026-05-19,30.733,76.779,0.0,1.7,40.8,30.0,44,14.3,0.0,7.79,0.119,345.0,0.16,0,0
SAFE_30.73_76.78_2026-05-20,2026-05-20,30.733,76.779,0.0,1.7,41.8,26.0,47,9.5,0.0,7.05,0.111,345.0,0.16,0,0
SAFE_30.73_76.78_2026-05-21,2026-05-21,30.733,76.779,0.0,1.7,41.3,25.5,54,16.3,0.0,7.24,0.111,345.0,0.16,0,0
SAFE_30.73_76.78_2026-05-22,2026-05-22,30.733,76.779,0.2,0.7999999999999999,39.3,28.2,43,19.1,1.0,7.38,0.111,345.0,0.16,0,0
SAFE_26.85_80.95_2026-05-15,2026-05-15,26.847,80.947,5.0,0.0,36.4,26.6,91,15.1,3.0,4.92,0.102,118.0,19.46,0,0
SAFE_26.85_80.95_2026-05-16,2026-05-16,26.847,80.947,0.0,5.0,39.7,27.4,81,14.3,0.0,6.6,0.092,118.0,20.38,0,0
SAFE_26.85_80.95_2026-05-17,2026-05-17,26.847,80.947,0.0,5.0,40.9,28.6,53,20.7,0.0,8.38,0.088,118.0,20.09,0,0
SAFE_26.85_80.95_2026-05-18,2026-05-18,26.847,80.947,0.0,5.0,42.0,30.6,41,14.8,0.0,8.05,0.088,118.0,18.91,0,0
SAFE_26.85_80.95_2026-05-19,2026-05-19,26.847,80.947,0.0,5.0,41.8,30.2,61,12.5,0.0,6.82,0.088,118.0,18.72,0,0
SAFE_26.85_80.95_2026-05-20,2026-05-20,26.847,80.947,0.0,5.0,42.8,30.0,70,15.1,0.0,7.03,0.088,118.0,18.59,0,0
SAFE_26.85_80.95_2026-05-21,2026-05-21,26.847,80.947,0.0,5.0,42.8,31.5,61,15.0,0.0,8.2,0.087,118.0,18.45,0,0
SAFE_26.85_80.95_2026-05-22,2026-05-22,26.847,80.947,0.0,5.0,41.9,29.2,60,13.1,0.0,7.46,0.087,118.0,18.36,0,0
SAFE_25.61_85.14_2026-05-15,2026-05-15,25.614,85.144,0.0,0.0,35.8,25.9,87,10.7,0.0,5.34,0.149,55.0,3046.89,0,0
SAFE_25.61_85.14_2026-05-16,2026-05-16,25.614,85.144,0.0,0.0,37.0,27.1,90,8.3,0.0,5.53,0.126,55.0,3046.89,0,0
SAFE_25.61_85.14_2026-05-17,2026-05-17,25.614,85.144,0.0,0.0,39.4,27.3,94,17.3,0.0,6.33,0.113,55.0,3082.19,0,0
SAFE_25.61_85.14_2026-05-18,2026-05-18,25.614,85.144,0.0,0.0,37.8,27.4,92,17.1,0.0,5.84,0.112,55.0,3075.1,0,0
SAFE_25.61_85.14_2026-05-19,2026-05-19,25.614,85.144,0.0,0.0,34.8,27.2,90,18.2,0.0,5.51,0.121,55.0,3053.92,0,0
SAFE_25.61_85.14_2026-05-20,2026-05-20,25.614,85.144,0.5,0.0,35.9,28.1,87,11.3,4.0,5.31,0.113,55.0,3018.95,0,0
SAFE_25.61_85.14_2026-05-21,2026-05-21,25.614,85.144,0.0,0.5,38.3,28.9,86,16.9,0.0,6.09,0.096,55.0,2970.67,0,0
SAFE_25.61_85.14_2026-05-22,2026-05-22,25.614,85.144,0.0,0.5,38.2,28.0,88,12.1,0.0,5.84,0.089,55.0,2923.15,0,0
SAFE_26.92_70.90_2026-05-15,2026-05-15,26.92,70.9,0.0,0.1,38.5,27.5,63,16.3,0.0,7.24,0.082,240.0,0.03,0,0
SAFE_26.92_70.90_2026-05-16,2026-05-16,26.92,70.9,0.0,0.1,40.8,28.6,66,14.0,0.0,7.28,0.082,240.0,0.03,0,0
SAFE_26.92_70.90_2026-05-17,2026-05-17,26.92,70.9,0.0,0.1,42.5,30.0,52,16.4,0.0,9.52,0.081,240.0,0.03,0,0
SAFE_26.92_70.90_2026-05-18,2026-05-18,26.92,70.9,0.0,0.1,41.8,28.9,33,19.9,0.0,11.04,0.081,240.0,0.03,0,0
SAFE_26.92_70.90_2026-05-19,2026-05-19,26.92,70.9,0.0,0.1,41.3,26.1,68,19.3,0.0,8.86,0.081,240.0,0.03,0,0
SAFE_26.92_70.90_2026-05-20,2026-05-20,26.92,70.9,0.0,0.1,42.0,28.5,61,21.0,0.0,9.87,0.081,240.0,0.03,0,0
SAFE_26.92_70.90_2026-05-21,2026-05-21,26.92,70.9,0.0,0.1,39.7,27.4,57,21.7,0.0,9.54,0.081,240.0,0.03,0,0
SAFE_26.92_70.90_2026-05-22,2026-05-22,26.92,70.9,0.0,0.0,41.4,27.4,64,16.3,0.0,7.95,0.081,240.0,0.03,0,0
SAFE_27.50_72.00_2026-05-15,2026-05-15,27.5,72.0,0.0,2.9,39.2,27.1,62,13.2,0.0,7.11,0.061,182.0,0.0,0,0
SAFE_27.50_72.00_2026-05-16,2026-05-16,27.5,72.0,0.0,2.9,41.0,25.8,58,12.0,0.0,6.77,0.056,182.0,0.0,0,0
SAFE_27.50_72.00_2026-05-17,2026-05-17,27.5,72.0,0.0,2.9,43.4,30.2,37,15.2,0.0,8.83,0.046,182.0,0.0,0,0
SAFE_27.50_72.00_2026-05-18,2026-05-18,27.5,72.0,0.0,2.9,44.2,31.0,23,21.1,0.0,11.46,0.045,182.0,0.0,0,0
SAFE_27.50_72.00_2026-05-19,2026-05-19,27.5,72.0,0.0,2.9,42.7,27.8,47,16.4,0.0,9.3,0.045,182.0,0.0,0,0
SAFE_27.50_72.00_2026-05-20,2026-05-20,27.5,72.0,0.0,2.9,42.5,31.4,51,21.1,0.0,9.95,0.045,182.0,0.0,0,0
SAFE_27.50_72.00_2026-05-21,2026-05-21,27.5,72.0,0.0,2.9,41.2,29.1,38,21.5,0.0,9.48,0.045,182.0,0.0,0,0
SAFE_27.50_72.00_2026-05-22,2026-05-22,27.5,72.0,0.0,0.0,42.0,30.4,43,12.6,0.0,7.34,0.044,182.0,0.0,0,0
SAFE_25.75_71.39_2026-05-15,2026-05-15,25.747,71.394,0.0,0.0,38.8,26.7,69,16.9,0.0,7.81,0.047,201.0,0.12,0,0
SAFE_25.75_71.39_2026-05-16,2026-05-16,25.747,71.394,0.0,0.0,40.3,28.1,66,16.3,0.0,7.69,0.047,201.0,0.12,0,0
SAFE_25.75_71.39_2026-05-17,2026-05-17,25.747,71.394,0.0,0.0,42.5,29.5,53,18.2,0.0,9.61,0.046,201.0,0.12,0,0
SAFE_25.75_71.39_2026-05-18,2026-05-18,25.747,71.394,0.0,0.0,42.0,28.8,34,19.8,0.0,11.01,0.049,201.0,0.12,0,0
SAFE_25.75_71.39_2026-05-19,2026-05-19,25.747,71.394,0.0,0.0,41.4,25.5,71,20.9,0.0,9.29,0.045,201.0,0.12,0,0
SAFE_25.75_71.39_2026-05-20,2026-05-20,25.747,71.394,0.0,0.0,42.0,27.5,75,21.3,0.0,9.85,0.045,201.0,0.12,0,0
SAFE_25.75_71.39_2026-05-21,2026-05-21,25.747,71.394,0.0,0.0,41.1,26.9,62,22.4,0.0,10.34,0.045,201.0,0.12,0,0
SAFE_25.75_71.39_2026-05-22,2026-05-22,25.747,71.394,0.0,0.0,41.2,26.2,74,18.0,0.0,8.71,0.044,201.0,0.12,0,0
SAFE_-1.29_36.82_2026-05-15,2026-05-15,-1.286,36.817,0.7,0.9,23.3,16.0,90,9.8,4.0,4.03,0.282,1671.0,14.7,0,0
SAFE_-1.29_36.82_2026-05-16,2026-05-16,-1.286,36.817,1.7,1.6,24.4,15.9,95,13.1,8.0,4.06,0.25,1671.0,11.19,0,0
SAFE_-1.29_36.82_2026-05-17,2026-05-17,-1.286,36.817,1.6,3.3,23.4,15.4,97,9.3,8.0,4.13,0.226,1671.0,6.41,0,0
SAFE_-1.29_36.82_2026-05-18,2026-05-18,-1.286,36.817,0.7,4.9,23.6,15.7,95,9.5,6.0,3.94,0.207,1671.0,5.25,0,0
SAFE_-1.29_36.82_2026-05-19,2026-05-19,-1.286,36.817,0.0,5.6,24.4,14.3,95,10.0,0.0,4.51,0.182,1671.0,4.37,0,0
SAFE_-1.29_36.82_2026-05-20,2026-05-20,-1.286,36.817,0.0,5.6,24.5,14.6,98,9.3,0.0,4.41,0.159,1671.0,2.4,0,0
SAFE_-1.29_36.82_2026-05-21,2026-05-21,-1.286,36.817,0.7,5.6,24.8,16.0,92,9.4,5.0,3.8,0.138,1671.0,1.25,0,0
SAFE_-1.29_36.82_2026-05-22,2026-05-22,-1.286,36.817,0.1,5.4,25.1,14.9,96,11.7,1.0,4.37,0.122,1671.0,1.78,0,0
SAFE_24.69_46.72_2026-05-15,2026-05-15,24.688,46.722,0.0,0.0,39.1,27.7,18,14.2,0.0,8.41,0.045,611.0,0.66,0,0
SAFE_24.69_46.72_2026-05-16,2026-05-16,24.688,46.722,0.0,0.0,41.7,28.7,17,17.9,0.0,8.9,0.042,611.0,0.66,0,0
SAFE_24.69_46.72_2026-05-17,2026-05-17,24.688,46.722,0.0,0.0,35.1,24.9,13,14.2,0.0,8.47,0.041,611.0,0.66,0,0
SAFE_24.69_46.72_2026-05-18,2026-05-18,24.688,46.722,0.0,0.0,36.2,24.0,19,9.4,0.0,7.09,0.037,611.0,0.66,0,0
SAFE_24.69_46.72_2026-05-19,2026-05-19,24.688,46.722,0.0,0.0,42.0,28.2,18,15.7,0.0,8.72,0.03,611.0,0.66,0,0
SAFE_24.69_46.72_2026-05-20,2026-05-20,24.688,46.722,0.0,0.0,39.3,30.5,20,11.3,0.0,7.84,0.028,611.0,0.66,0,0
SAFE_24.69_46.72_2026-05-21,2026-05-21,24.688,46.722,0.0,0.0,42.7,28.4,16,15.5,0.0,8.27,0.022,611.0,0.66,0,0
SAFE_24.69_46.72_2026-05-22,2026-05-22,24.688,46.722,0.0,0.0,38.9,28.2,20,13.1,0.0,8.51,0.017,611.0,0.66,0,0
SAFE_30.04_31.24_2026-05-15,2026-05-15,30.044,31.236,0.0,0.0,33.0,21.2,56,17.0,0.0,7.66,0.083,23.0,0.16,0,0
SAFE_30.04_31.24_2026-05-16,2026-05-16,30.044,31.236,0.0,0.0,32.8,17.9,80,10.6,0.0,6.14,0.084,23.0,0.16,0,0
SAFE_30.04_31.24_2026-05-17,2026-05-17,30.044,31.236,0.0,0.0,41.3,22.9,54,19.8,0.0,8.18,0.084,23.0,0.16,0,0
SAFE_30.04_31.24_2026-05-18,2026-05-18,30.044,31.236,0.0,0.0,39.7,25.2,45,15.8,0.0,8.58,0.084,23.0,0.16,0,0
SAFE_30.04_31.24_2026-05-19,2026-05-19,30.044,31.236,0.0,0.0,37.0,22.4,55,16.7,0.0,8.06,0.084,23.0,0.16,0,0
SAFE_30.04_31.24_2026-05-20,2026-05-20,30.044,31.236,0.0,0.0,30.5,21.0,56,18.3,0.0,7.19,0.085,23.0,0.16,0,0
SAFE_30.04_31.24_2026-05-21,2026-05-21,30.044,31.236,0.0,0.0,29.1,17.8,75,13.9,0.0,6.02,0.084,23.0,0.16,0,0
SAFE_30.04_31.24_2026-05-22,2026-05-22,30.044,31.236,0.0,0.0,30.5,17.8,76,15.5,0.0,6.38,0.083,23.0,0.16,0,0
SAFE_33.45_-112.07_2026-05-15,2026-05-15,33.448,-112.073,0.0,0.0,36.2,22.8,23,11.8,0.0,7.21,0.019,335.0,8.16,0,0
SAFE_33.45_-112.07_2026-05-16,2026-05-16,33.448,-112.073,0.0,0.0,36.2,23.4,26,19.2,0.0,8.75,0.016,335.0,8.16,0,0
SAFE_33.45_-112.07_2026-05-17,2026-05-17,33.448,-112.073,0.0,0.0,34.4,22.5,30,18.8,0.0,8.17,0.015,335.0,8.16,0,0
SAFE_33.45_-112.07_2026-05-18,2026-05-18,33.448,-112.073,0.0,0.0,29.6,19.6,54,11.6,0.0,6.65,0.012,335.0,8.12,0,0
SAFE_33.45_-112.07_2026-05-19,2026-05-19,33.448,-112.073,0.0,0.0,32.1,20.3,24,10.5,0.0,6.69,0.018,335.0,8.16,0,0
SAFE_33.45_-112.07_2026-05-20,2026-05-20,33.448,-112.073,0.0,0.0,33.8,21.0,15,10.9,0.0,6.99,0.021,335.0,8.18,0,0
SAFE_33.45_-112.07_2026-05-21,2026-05-21,33.448,-112.073,0.0,0.0,34.5,20.5,18,12.3,0.0,7.39,0.02,335.0,8.18,0,0
SAFE_33.45_-112.07_2026-05-22,2026-05-22,33.448,-112.073,0.0,0.0,35.4,21.4,28,16.6,0.0,7.79,0.019,335.0,8.18,0,0
SAFE_40.42_-3.70_2026-05-15,2026-05-15,40.416,-3.703,2.2,0.0,16.2,9.7,62,17.6,3.0,4.15,0.138,651.0,1.78,0,0
SAFE_40.42_-3.70_2026-05-16,2026-05-16,40.416,-3.703,0.0,2.2,19.5,6.5,75,10.1,0.0,4.91,0.122,651.0,1.81,0,0
SAFE_40.42_-3.70_2026-05-17,2026-05-17,40.416,-3.703,0.8,2.2,22.9,8.9,75,12.5,4.0,4.9,0.089,651.0,1.72,0,0
SAFE_40.42_-3.70_2026-05-18,2026-05-18,40.416,-3.703,0.0,3.0,23.4,10.3,84,14.9,0.0,5.6,0.077,651.0,1.72,0,0
SAFE_40.42_-3.70_2026-05-19,2026-05-19,40.416,-3.703,0.0,3.0,26.4,12.5,71,11.3,0.0,5.94,0.085,651.0,1.69,0,0
SAFE_40.42_-3.70_2026-05-20,2026-05-20,40.416,-3.703,0.0,3.0,29.8,14.6,72,9.5,0.0,6.03,0.08,651.0,1.65,0,0
SAFE_40.42_-3.70_2026-05-21,2026-05-21,40.416,-3.703,0.0,3.0,31.8,16.7,60,11.8,0.0,6.95,0.078,651.0,1.65,0,0
SAFE_40.42_-3.70_2026-05-22,2026-05-22,40.416,-3.703,0.0,3.0,32.4,18.1,43,13.4,0.0,7.34,0.078,651.0,1.65,0,0
SAFE_39.92_32.85_2026-05-15,2026-05-15,39.92,32.854,4.2,2.1,17.0,9.4,96,12.1,13.0,3.72,0.108,865.0,4.97,0,0
SAFE_39.92_32.85_2026-05-16,2026-05-16,39.92,32.854,0.0,6.300000000000001,20.4,6.7,90,10.8,0.0,5.1,0.1,865.0,4.66,0,0
SAFE_39.92_32.85_2026-05-17,2026-05-17,39.92,32.854,5.3,6.300000000000001,19.9,11.5,91,17.5,13.0,4.11,0.117,865.0,3.97,0,0
SAFE_39.92_32.85_2026-05-18,2026-05-18,39.92,32.854,0.9,11.6,16.9,8.5,90,16.9,7.0,3.67,0.182,865.0,4.66,0,0
SAFE_39.92_32.85_2026-05-19,2026-05-19,39.92,32.854,1.0,12.5,19.2,8.6,88,6.7,6.0,4.04,0.17,865.0,4.25,0,0
SAFE_39.92_32.85_2026-05-20,2026-05-20,39.92,32.854,16.9,13.5,16.3,11.4,93,11.6,10.0,2.47,0.207,865.0,3.41,0,0
SAFE_39.92_32.85_2026-05-21,2026-05-21,39.92,32.854,13.4,30.4,18.0,9.5,95,15.5,11.0,3.53,0.252,865.0,5.37,0,0
SAFE_39.92_32.85_2026-05-22,2026-05-22,39.92,32.854,1.3,41.699999999999996,18.5,9.3,100,10.2,4.0,3.75,0.28,865.0,5.9,0,0
SAFE_-12.05_-77.04_2026-05-15,2026-05-15,-12.046,-77.043,0.0,0.0,25.0,20.0,87,15.9,0.0,3.66,0.16,139.0,82.37,0,0
SAFE_-12.05_-77.04_2026-05-16,2026-05-16,-12.046,-77.043,0.0,0.0,23.8,19.6,88,14.0,0.0,3.36,0.153,139.0,81.04,0,0
SAFE_-12.05_-77.04_2026-05-17,2026-05-17,-12.046,-77.043,0.0,0.0,23.8,19.4,89,15.0,0.0,3.11,0.136,139.0,79.72,0,0
SAFE_-12.05_-77.04_2026-05-18,2026-05-18,-12.046,-77.043,0.2,0.0,23.6,20.0,88,17.2,2.0,3.02,0.135,139.0,78.43,0,0
SAFE_-12.05_-77.04_2026-05-19,2026-05-19,-12.046,-77.043,0.0,0.2,23.0,19.4,82,19.0,0.0,3.44,0.128,139.0,77.16,0,0
SAFE_-12.05_-77.04_2026-05-20,2026-05-20,-12.046,-77.043,0.0,0.2,24.0,18.3,85,18.1,0.0,3.61,0.137,139.0,76.09,0,0
SAFE_-12.05_-77.04_2026-05-21,2026-05-21,-12.046,-77.043,0.0,0.2,23.3,18.6,83,16.1,0.0,3.55,0.137,139.0,75.03,0,0
SAFE_-12.05_-77.04_2026-05-22,2026-05-22,-12.046,-77.043,0.0,0.2,23.2,18.8,82,15.5,0.0,3.43,0.137,139.0,74.16,0,0
SAFE_-34.60_-58.38_2026-05-15,2026-05-15,-34.603,-58.381,0.0,0.0,16.1,7.4,87,10.3,0.0,1.94,0.237,16.0,20.93,0,0
SAFE_-34.60_-58.38_2026-05-16,2026-05-16,-34.603,-58.381,0.3,0.0,13.7,9.9,91,16.6,3.0,0.92,0.222,16.0,20.48,0,0
SAFE_-34.60_-58.38_2026-05-17,2026-05-17,-34.603,-58.381,0.5,0.3,13.5,7.8,83,14.9,3.0,1.9,0.209,16.0,20.48,0,0
SAFE_-34.60_-58.38_2026-05-18,2026-05-18,-34.603,-58.381,0.0,0.8,15.8,4.7,79,10.5,0.0,2.12,0.218,16.0,20.48,0,0
SAFE_-34.60_-58.38_2026-05-19,2026-05-19,-34.603,-58.381,0.0,0.8,17.2,5.9,81,11.7,0.0,2.29,0.216,16.0,20.23,0,0
SAFE_-34.60_-58.38_2026-05-20,2026-05-20,-34.603,-58.381,0.0,0.8,14.2,7.1,86,14.6,0.0,1.61,0.2,16.0,19.8,0,0
SAFE_-34.60_-58.38_2026-05-21,2026-05-21,-34.603,-58.381,0.0,0.8,12.2,5.8,78,9.8,0.0,1.7,0.2,16.0,19.7,0,0
SAFE_-34.60_-58.38_2026-05-22,2026-05-22,-34.603,-58.381,0.3,0.8,11.6,6.1,79,8.2,3.0,1.07,0.198,16.0,19.61,0,0
SAFE_51.05_-114.06_2026-05-15,2026-05-15,51.047,-114.058,1.1,0.2,14.2,6.8,55,17.8,7.0,4.14,0.079,1050.0,203.64,0,0
SAFE_51.05_-114.06_2026-05-16,2026-05-16,51.047,-114.058,10.4,1.3,8.6,1.9,99,16.8,18.0,1.15,0.154,1050.0,183.08,0,0
SAFE_51.05_-114.06_2026-05-17,2026-05-17,51.047,-114.058,1.1,11.700000000000001,10.1,0.6,85,20.2,5.0,3.01,0.199,1050.0,189.11,0,0
SAFE_51.05_-114.06_2026-05-18,2026-05-18,51.047,-114.058,1.8,12.8,11.6,0.2,97,15.0,3.0,3.23,0.181,1050.0,175.6,0,0
SAFE_51.05_-114.06_2026-05-19,2026-05-19,51.047,-114.058,2.2,14.600000000000001,15.0,4.0,83,12.8,9.0,3.61,0.155,1050.0,161.55,0,0
SAFE_51.05_-114.06_2026-05-20,2026-05-20,51.047,-114.058,3.6,16.8,11.4,4.2,88,20.8,11.0,3.37,0.143,1050.0,160.06,0,0
SAFE_51.05_-114.06_2026-05-21,2026-05-21,51.047,-114.058,1.4,20.400000000000002,16.1,4.4,80,12.1,2.0,4.36,0.16,1050.0,146.57,0,0
SAFE_51.05_-114.06_2026-05-22,2026-05-22,51.047,-114.058,0.2,21.6,17.8,4.8,76,9.6,2.0,4.11,0.121,1050.0,136.72,0,0
SAFE_-26.20_28.05_2026-05-15,2026-05-15,-26.204,28.047,0.0,0.0,20.1,8.6,92,6.1,0.0,2.88,0.101,1749.0,0.0,0,0
SAFE_-26.20_28.05_2026-05-16,2026-05-16,-26.204,28.047,0.0,0.0,19.1,8.9,83,10.9,0.0,3.01,0.102,1749.0,0.0,0,0
SAFE_-26.20_28.05_2026-05-17,2026-05-17,-26.204,28.047,0.1,0.0,18.2,7.4,91,9.1,1.0,2.28,0.101,1749.0,0.0,0,0
SAFE_-26.20_28.05_2026-05-18,2026-05-18,-26.204,28.047,0.0,0.1,18.1,9.6,81,9.9,0.0,2.56,0.108,1749.0,0.0,0,0
SAFE_-26.20_28.05_2026-05-19,2026-05-19,-26.204,28.047,1.8,0.1,15.5,9.9,84,8.4,7.0,1.84,0.127,1749.0,0.0,0,0
SAFE_-26.20_28.05_2026-05-20,2026-05-20,-26.204,28.047,0.0,1.9000000000000001,16.6,7.2,87,12.0,0.0,2.78,0.128,1749.0,0.0,0,0
SAFE_-26.20_28.05_2026-05-21,2026-05-21,-26.204,28.047,0.0,1.9000000000000001,15.5,6.9,87,10.3,0.0,2.04,0.128,1749.0,0.0,0,0
SAFE_-26.20_28.05_2026-05-22,2026-05-22,-26.204,28.047,0.2,1.9000000000000001,14.8,7.1,97,10.6,2.0,1.87,0.131,1749.0,0.03,0,0
SAFE_22.57_88.36_2026-05-15,2026-05-15,22.572,88.363,1.0,3.5,35.6,27.9,89,14.1,4.0,5.68,0.157,12.0,3.03,0,0
SAFE_22.57_88.36_2026-05-16,2026-05-16,22.572,88.363,0.4,4.5,35.2,27.9,90,15.7,3.0,5.51,0.231,12.0,2.25,0,0
SAFE_22.57_88.36_2026-05-17,2026-05-17,22.572,88.363,4.8,4.9,35.7,28.2,88,14.8,2.0,5.6,0.193,12.0,1.78,0,0
SAFE_22.57_88.36_2026-05-18,2026-05-18,22.572,88.363,6.5,9.7,37.2,29.0,91,15.3,2.0,5.53,0.267,12.0,2.31,0,0
SAFE_22.57_88.36_2026-05-19,2026-05-19,22.572,88.363,0.3,16.2,36.0,28.7,93,17.6,2.0,5.2,0.26,12.0,3.81,0,0
SAFE_22.57_88.36_2026-05-20,2026-05-20,22.572,88.363,0.0,16.5,36.7,28.5,95,10.8,0.0,5.33,0.223,12.0,2.85,0,0
SAFE_22.57_88.36_2026-05-21,2026-05-21,22.572,88.363,0.0,16.5,36.3,28.5,94,12.6,0.0,5.26,0.239,12.0,1.56,0,0
SAFE_22.57_88.36_2026-05-22,2026-05-22,22.572,88.363,0.0,13.0,36.2,29.5,95,13.6,0.0,5.33,0.226,12.0,3.41,0,0
SAFE_23.81_90.41_2026-05-15,2026-05-15,23.81,90.412,0.5,2.5,32.7,26.0,93,13.5,4.0,4.9,0.314,11.0,23.6,0,0
SAFE_23.81_90.41_2026-05-16,2026-05-16,23.81,90.412,3.3,3.0,33.4,25.1,94,13.9,10.0,4.51,0.302,11.0,24.7,0,0
SAFE_23.81_90.41_2026-05-17,2026-05-17,23.81,90.412,0.2,6.3,33.3,24.9,93,16.2,1.0,4.76,0.25,11.0,26.29,0,0
SAFE_23.81_90.41_2026-05-18,2026-05-18,23.81,90.412,2.5,6.5,33.0,24.7,96,17.0,7.0,4.5,0.233,11.0,25.12,0,0
SAFE_23.81_90.41_2026-05-19,2026-05-19,23.81,90.412,0.9,9.0,33.2,26.0,95,12.6,3.0,4.73,0.263,11.0,26.42,0,0
SAFE_23.81_90.41_2026-05-20,2026-05-20,23.81,90.412,1.7,9.9,33.9,26.4,97,9.9,10.0,5.11,0.196,11.0,22.33,0,0
SAFE_23.81_90.41_2026-05-21,2026-05-21,23.81,90.412,2.9,11.6,32.1,27.6,92,12.2,8.0,2.97,0.18,11.0,20.78,0,0
SAFE_23.81_90.41_2026-05-22,2026-05-22,23.81,90.412,5.5,12.0,33.0,27.2,93,11.5,12.0,4.14,0.211,11.0,25.36,0,0
SAFE_6.52_3.38_2026-05-15,2026-05-15,6.524,3.379,6.3,11.9,28.6,25.6,93,13.3,10.0,2.09,0.234,11.0,112.5,0,0
SAFE_6.52_3.38_2026-05-16,2026-05-16,6.524,3.379,1.7,18.2,31.8,26.0,93,13.7,5.0,3.58,0.227,11.0,109.92,0,0
SAFE_6.52_3.38_2026-05-17,2026-05-17,6.524,3.379,13.6,19.9,30.2,26.4,90,18.9,12.0,3.58,0.244,11.0,119.23,0,0
SAFE_6.52_3.38_2026-05-18,2026-05-18,6.524,3.379,5.1,33.5,30.1,24.6,94,12.6,7.0,2.84,0.252,11.0,131.43,0,0
SAFE_6.52_3.38_2026-05-19,2026-05-19,6.524,3.379,8.1,38.6,30.0,26.0,89,9.3,13.0,2.99,0.254,11.0,154.96,0,0
SAFE_6.52_3.38_2026-05-20,2026-05-20,6.524,3.379,3.2,46.699999999999996,30.0,26.1,93,13.3,10.0,4.15,0.255,11.0,173.98,0,0
SAFE_6.52_3.38_2026-05-21,2026-05-21,6.524,3.379,11.4,49.9,30.8,25.7,94,14.2,17.0,4.54,0.257,11.0,160.81,0,0
SAFE_6.52_3.38_2026-05-22,2026-05-22,6.524,3.379,9.0,49.4,28.8,24.1,98,12.9,19.0,3.55,0.278,11.0,161.55,0,0
SAFE_52.37_4.89_2026-05-15,2026-05-15,52.37,4.895,3.3,4.4,10.8,5.9,91,17.7,15.0,2.25,0.31,8.0,0.25,0,0
SAFE_52.37_4.89_2026-05-16,2026-05-16,52.37,4.895,1.1,7.7,12.2,5.8,86,18.0,7.0,3.08,0.339,8.0,0.28,0,0
SAFE_52.37_4.89_2026-05-17,2026-05-17,52.37,4.895,13.8,8.8,14.1,7.9,95,16.2,18.0,2.17,0.388,8.0,0.25,0,0
SAFE_52.37_4.89_2026-05-18,2026-05-18,52.37,4.895,5.8,22.6,14.5,9.0,99,13.7,13.0,2.83,0.447,8.0,0.34,0,0
SAFE_52.37_4.89_2026-05-19,2026-05-19,52.37,4.895,5.0,28.400000000000002,15.9,7.7,93,22.2,8.0,1.83,0.453,8.0,0.41,0,0
SAFE_52.37_4.89_2026-05-20,2026-05-20,52.37,4.895,2.4,33.4,16.5,12.0,95,22.8,11.0,3.18,0.473,8.0,0.37,0,0
SAFE_52.37_4.89_2026-05-21,2026-05-21,52.37,4.895,0.0,35.8,18.5,12.6,94,14.5,0.0,3.6,0.443,8.0,0.37,0,0
SAFE_52.37_4.89_2026-05-22,2026-05-22,52.37,4.895,0.0,31.4,24.0,13.3,89,10.1,0.0,4.86,0.401,8.0,0.25,0,0
SAFE_52.23_21.01_2026-05-15,2026-05-15,52.229,21.012,2.2,1.0,20.6,8.5,96,16.4,3.0,3.48,0.303,116.0,132.05,0,0
SAFE_52.23_21.01_2026-05-16,2026-05-16,52.229,21.012,4.5,3.2,13.6,7.7,100,9.9,9.0,1.47,0.331,116.0,207.93,0,0
SAFE_52.23_21.01_2026-05-17,2026-05-17,52.229,21.012,1.0,7.7,14.4,8.9,94,19.2,7.0,1.87,0.354,116.0,270.64,0,0
SAFE_52.23_21.01_2026-05-18,2026-05-18,52.229,21.012,0.9,8.7,18.8,7.9,98,10.4,4.0,3.55,0.339,116.0,327.1,0,0
SAFE_52.23_21.01_2026-05-19,2026-05-19,52.229,21.012,0.3,9.6,16.5,10.1,98,10.3,3.0,2.24,0.308,116.0,388.94,0,0
SAFE_52.23_21.01_2026-05-20,2026-05-20,52.229,21.012,0.0,9.9,21.5,8.9,97,8.4,0.0,4.48,0.266,116.0,461.38,0,0
SAFE_52.23_21.01_2026-05-21,2026-05-21,52.229,21.012,1.5,9.9,22.7,13.2,92,16.4,7.0,4.41,0.179,116.0,542.25,0,0
SAFE_52.23_21.01_2026-05-22,2026-05-22,52.229,21.012,0.0,10.4,22.2,11.0,98,14.8,0.0,4.82,0.15,116.0,614.18,0,0
SAFE_41.88_-87.63_2026-05-15,2026-05-15,41.878,-87.63,0.8,0.0,22.8,11.8,63,21.1,2.0,5.09,0.018,241.0,29.13,0,0
SAFE_41.88_-87.63_2026-05-16,2026-05-16,41.878,-87.63,3.3,0.8,28.5,16.7,90,19.5,3.0,5.41,0.024,241.0,28.72,0,0
SAFE_41.88_-87.63_2026-05-17,2026-05-17,41.878,-87.63,0.2,4.1,30.2,18.8,87,26.0,2.0,5.77,0.014,241.0,37.28,0,0
SAFE_41.88_-87.63_2026-05-18,2026-05-18,41.878,-87.63,3.6,4.3,26.4,20.7,83,24.7,6.0,4.38,0.034,241.0,89.36,0,0
